channel,developer,officialModel,callId,officialStatus,retirement,roles,before,after,missing,decision,operationContract,imageLimit,mask,maskWithReferences,structured,sizes,publicPrice,region,authentication,recovery,verifiedAt,source,apiSource,schemaSha256
tokenhub,minimax,MiniMax-M2.7,minimax-m2.7,stable,,main,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,按具体文本/视觉协议补齐；不自动替换同系列别名。,chat,"{""productVision"":0}",false,false,,{},"{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionTokens"":{""currency"":""CNY"",""market"":""Guangzhou"",""input"":2.1,""output"":8.4,""cachedInput"":0.42}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/130051,https://cloud.tencent.com/document/product/1823/132246,
tokenhub,待确认,Qwen3.5-Flash（2026-09-08下线）,qwen3.5-flash,详见处理决定,,范围外/待确认,尚未登记,尚未登记,官方已下线，不开放新选择；不把价格表仍列出视为可用。,官方已下线，不开放新选择；不把价格表仍列出视为可用。,未接入,"{""productVision"":0}",false,false,,{},"{""status"":""待确认""}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/130051,,
tokenhub,待确认,Qwen3.5-Plus（2026-09-08下线）,qwen3.5-plus,详见处理决定,,范围外/待确认,尚未登记,尚未登记,官方已下线，不开放新选择；不把价格表仍列出视为可用。,官方已下线，不开放新选择；不把价格表仍列出视为可用。,未接入,"{""productVision"":0}",false,false,,{},"{""status"":""待确认""}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/130051,,
tokenhub,xiaomi,MiMo-V2.5-Pro,mimo-v2.5-pro,stable,,main,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,按具体文本/视觉协议补齐；不自动替换同系列别名。,chat,"{""productVision"":0}",false,false,,{},"{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionTokens"":{""currency"":""CNY"",""market"":""Guangzhou"",""input"":3,""output"":6,""cachedInput"":0.025}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/130051,https://cloud.tencent.com/document/product/1823/130079,
tokenhub,tencent,Hy-Image-3.0,hy-image-v3,stable,,image,适配链路已完成但真实调用未验证,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,保留已接入 v3 独立接口，不改成 v3.5。,hy-image-v3 sync,"{""model"":null,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""pixels"",""tiers"":{""1K"":{""targetPixels"":1048576}},""minSide"":512,""maxSide"":2048,""maxPixels"":1048576,""alignment"":1,""separator"":""x"",""auto"":""square""},""editing"":{""mode"":""pixels"",""tiers"":{""1K"":{""targetPixels"":1048576}},""minSide"":512,""maxSide"":2048,""maxPixels"":1048576,""alignment"":1,""separator"":""x"",""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""currency"":""CNY"",""unit"":""million output tokens"",""rate"":10,""example"":{""outputTokens"":20000,""amount"":0.2},""accountTariffConfirmed"":false}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/130051,,
tokenhub,tencent,WAND-Vega-Image-1.0-Lite,wand-vega-image-lite,stable,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,补齐专用接口、尺寸、图片名额与结果恢复。,vega,"{""model"":3,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionOutputTokens"":10,""tokensPerImage"":{""1K"":16200,""2K"":18000,""4K"":22500}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,异步任务号 GET 查询；丢失任务号停止，不重提,2026-09-22,https://cloud.tencent.com/document/product/1823/137203,https://cloud.tencent.com/document/product/1823/137203,
tokenhub,tencent,WAND-Vega-Image-1.0-Flash,wand-vega-image-flash,stable,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,补齐专用接口、尺寸、图片名额与结果恢复。,vega,"{""model"":6,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionOutputTokens"":10,""tokensPerImage"":{""1K"":45000,""2K"":67500,""4K"":100800}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,异步任务号 GET 查询；丢失任务号停止，不重提,2026-09-22,https://cloud.tencent.com/document/product/1823/137203,https://cloud.tencent.com/document/product/1823/137203,
tokenhub,tencent,WAND-Vega-Image-1.0-Pro,wand-vega-image-pro,stable,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,补齐专用接口、尺寸、图片名额与结果恢复。,vega,"{""model"":6,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""2:3"":""1024x1536"",""3:4"":""1080x1440"",""9:16"":""720x1280"",""21:9"":""1512x648"",""3:2"":""1536x1024"",""4:3"":""1440x1080"",""16:9"":""1280x720""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""2:3"":""1440x2160"",""3:4"":""1440x1920"",""9:16"":""1440x2560"",""21:9"":""2520x1080"",""3:2"":""2160x1440"",""4:3"":""1920x1440"",""16:9"":""2560x1440""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""2:3"":""3328x4992"",""3:4"":""3584x4800"",""9:16"":""2160x3840"",""21:9"":""5040x2160"",""3:2"":""4992x3328"",""4:3"":""4800x3584"",""16:9"":""3840x2160""}}},""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionOutputTokens"":10,""tokensPerImage"":{""1K"":95000,""2K"":95000,""4K"":171000,""inputAfterFirstThreeEach"":10000}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,异步任务号 GET 查询；丢失任务号停止，不重提,2026-09-22,https://cloud.tencent.com/document/product/1823/137203,https://cloud.tencent.com/document/product/1823/137203,
tokenhub,shengshu,Vidu-Image-q2,vidu-image-q2,stable,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,补齐专用接口、尺寸、图片名额与结果恢复。,vidu,"{""model"":7,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""ratio"",""tiers"":{""1K"":{},""2K"":{},""4K"":{}},""ratios"":[""1:1"",""16:9"",""9:16"",""3:4"",""4:3"",""21:9"",""2:3"",""3:2""],""auto"":""square""},""editing"":{""mode"":""ratio"",""tiers"":{""1K"":{},""2K"":{},""4K"":{}},""ratios"":[""1:1"",""16:9"",""9:16"",""3:4"",""4:3"",""21:9"",""2:3"",""3:2""],""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionOutputTokens"":10,""tokensPerImageByInputCount"":{""0"":[18750,25000,31250],""1–3"":[25000,37500,62500],""4–7"":[31250,50000,93750]},""resolutions"":[""1080p"",""2K"",""4K""]}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,异步任务号 GET 查询；丢失任务号停止，不重提,2026-09-22,https://cloud.tencent.com/document/product/1823/135746,https://cloud.tencent.com/document/product/1823/135746,
tokenhub,bytedance,Seedream-Image-v5.0-pro,seedream-image-v5.0-pro,stable,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；,补齐专用接口、尺寸、图片名额与结果恢复。目录ID大小写与接口示例冲突；使用详情示例小写ID，真实服务待确认。,seedream,"{""model"":10,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""pixels"",""tiers"":{""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304}},""minSide"":256,""maxSide"":16383,""minPixels"":921600,""maxPixels"":4624220,""maxRatio"":16,""alignment"":1,""auto"":""square""},""editing"":{""mode"":""pixels"",""tiers"":{""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304}},""minSide"":256,""maxSide"":16383,""minPixels"":921600,""maxPixels"":4624220,""maxRatio"":16,""alignment"":1,""auto"":""square""}}","{""source"":""https://cloud.tencent.com/document/product/1823/130055"",""checkedAt"":""2026-09-22"",""amount"":null,""currency"":""CNY"",""unit"":""million tokens"",""market"":""Guangzhou online postpaid"",""accountTariffConfirmed"":false,""perMillionOutputTokens"":10,""tokensPerImage"":{""output≤2.61MP"":30000,""output>2.61MP"":60000,""inputAfterFirstEach"":2000}}",广州入口；新加坡独立密钥及型号目录待确认,Bearer API Key；账号权限未实测,同步结果未知停止；已保存 URL 仅重试下载,2026-09-22,https://cloud.tencent.com/document/product/1823/136609,https://cloud.tencent.com/document/product/1823/136609,
