API渠道,API ID,研发方,版本性质,地区,角色,协议,输入,输出,官方图数声明,产品图数,生命周期,接入决定,原因,官方来源
百度千帆,DeepSeek-R1-Distill-Llama-8B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-9-18"", ""retirementDate"": ""2025-10-21"", ""replacementLabel"": ""Qwen3-30B-A3B-Thinking-2507""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,DeepSeek-R1-Distill-Qianfan-Llama-8B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-9-18"", ""retirementDate"": ""2025-10-21"", ""replacementLabel"": ""Qwen3-30B-A3B-Thinking-2507""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,DeepSeek-R1-Distill-Qwen-1.5B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-9-18"", ""retirementDate"": ""2025-10-21"", ""replacementLabel"": ""Qwen3-30B-A3B-Thinking-2507""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,DeepSeek-R1-Distill-Qwen-7B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-9-18"", ""retirementDate"": ""2025-10-21"", ""replacementLabel"": ""Qwen3-30B-A3B-Thinking-2507""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Qianfan-PublicOpinion-Classification,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-9-18"", ""retirementDate"": ""2025-10-21"", ""replacementLabel"": ""ERNIE-4.5-21B-A3B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,DeepSeek-V3-241226,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-5-19"", ""retirementDate"": ""2025-6-20"", ""replacementLabel"": ""DeepSeek-V3""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,AquilaChat-7B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,BLOOMZ-7B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ChatGLM2-6B-32K,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B GLM-4-32B-0414""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,CodeLlama-7B-Instruct,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""DeepSeek-V3""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Fuyu-8B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-Llama-VL-8B  Qwen2.5-VL-7B-Instruct  Qwen2.5-VL-32B-Instruct""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Gemma-7B-It,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Llama-2-13B-Chat,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""ERNIE-4.5-Turbo-32K   Qianfan-70B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Llama-2-70B-Chat,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""ERNIE-4.5-Turbo-32K   Qianfan-70B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Llama-2-7B-Chat,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Mixtral-8x7B-Instruct,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""ERNIE-4.5-Turbo-32K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Qianfan-BLOOMZ-7B-compressed,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Qianfan-Chinese-Llama-2-70B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Qianfan-Chinese-Llama-2-7B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Qianfan-Dynamic-8k,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""Qianfan-8B""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,SQLCoder-7B,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""DeepSeek-V3""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,XuanYuan-70B-Chat-4bit,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""DeepSeek-V3""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,Yi-34B-Chat,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2025-4-30"", ""retirementDate"": ""2025-5-30"", ""replacementLabel"": ""ERNIE-4.5-Turbo-32K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ERNIE-Lite-8k-0922,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2024-6-7"", ""retirementDate"": ""2024-7-4"", ""replacementLabel"": ""ERNIE-Lite-8k-0308""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ERNIE-4.0-8K(抢占式),,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2024-5-16"", ""retirementDate"": ""2024-6-13"", ""replacementLabel"": ""ERNIE-4.0-8K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ERNIE-3.5-8K(抢占式),,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2024-5-16"", ""retirementDate"": ""2024-6-13"", ""replacementLabel"": ""ERNIE-3.5-8K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ERNIE-3.5-4K-0205,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2024-5-8"", ""retirementDate"": ""2024-5-30"", ""replacementLabel"": ""ERNIE-3.5-8K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ERNIE-3.5-8K-1222,,,null,null,,,,,,"{""status"": ""retired"", ""announcedAt"": ""2024-5-8"", ""retirementDate"": ""2024-5-30"", ""replacementLabel"": ""ERNIE-3.5-8K""}",未上架,官方预置服务退役记录已到退役日期；历史身份保留，不自动改为替代型号。,https://cloud.baidu.com/doc/qianfan/s/zmh4stou3
百度千帆,ernie-irag-edit,,,null,null,,,,,,"""unknown""",未上架,编辑 API 仍描述该 ID，但当前普通目录未列出，未找到该精确 ID 的退役证据；开通及在售状态未确认。,https://cloud.baidu.com/doc/qianfan-api/s/Rm9m76ekf ; https://cloud.baidu.com/doc/qianfan/s/rmh4stp0j
百度千帆,flux.1-schnell,,,null,null,,,,,,"""unknown""",未上架,通用生成 API 与历史目录示例仍描述该 ID，但当前普通模型列表未列出；在售/开通未确认，不能当退役。,https://cloud.baidu.com/doc/qianfan-api/s/8m7u6un8a ; https://cloud.baidu.com/doc/qianfan/s/rmh4stp0j
百度千帆,ernie-image,,,null,null,,,,,,"""unknown""",未上架,生成 API 只有不完整的 prompt 条目，无独立当前目录/完整能力约束；不能与 ERNIE-Image-Turbo 或其他渠道 ID 混用。,https://cloud.baidu.com/doc/qianfan-api/s/8m7u6un8a ; https://cloud.baidu.com/doc/qianfan/s/rmh4stp0j
百度千帆,v3-base,,,"[""cn-account-global-endpoint""]","[""image""]",qianfan-image-async,,,,,"""unknown""",未上架,完整异步/查询/价格文档属于 Qianfan-Image（内部使用）目录，普通公开型号目录不列出；不能把公开可读文档当开放 API 权益。,https://cloud.baidu.com/doc/qianfan-api/s/jmmot21am ; https://cloud.baidu.com/doc/qianfan-multimodal/s/gmmt3c9im ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt2nl4z ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt5xhbv
百度千帆,o1-base,,,"[""cn-account-global-endpoint""]","[""image""]",qianfan-image-async,,,,,"""unknown""",未上架,完整异步/查询/价格文档属于 Qianfan-Image（内部使用）目录，普通公开型号目录不列出；不能把公开可读文档当开放 API 权益。,https://cloud.baidu.com/doc/qianfan-multimodal/s/8mmt3c9jr ; https://cloud.baidu.com/doc/qianfan-multimodal/s/gmmt3c9im ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt2nl4z ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt5xhbv
百度千帆,v3o,,,"[""cn-account-global-endpoint""]","[""image""]",qianfan-image-async,,,,,"""unknown""",未上架,完整异步/查询/价格文档属于 Qianfan-Image（内部使用）目录，普通公开型号目录不列出；不能把公开可读文档当开放 API 权益。,https://cloud.baidu.com/doc/qianfan-multimodal/s/8mmt3c9jr ; https://cloud.baidu.com/doc/qianfan-multimodal/s/gmmt3c9im ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt2nl4z ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt5xhbv
百度千帆,multi-shot,,,null,null,,,,,,null,未上架,内部主体库补全功能，使用 element_frontal_image，不是通用提示词生图/精修；单独权限未确认。,https://cloud.baidu.com/doc/qianfan-api/s/kmmot0c9k ; https://cloud.baidu.com/doc/qianfan-multimodal/s/mmmt2nl4z
百度千帆,Qianfan-OCR-Card-Invoice,,,null,null,,,,,,null,未上架,专用 OCR form-urlencoded 接口，无通用 model 参数；输出字段/坐标/置信度，不能按模型标签猜调用 ID。,https://cloud.baidu.com/doc/qianfan-api/s/Jmtaxsz45
百度千帆,PP-OCRv6,,,null,null,,,,,,null,未上架,专用 OCR form-urlencoded 接口，无通用 model 参数；输出字段/坐标/置信度，不能按模型标签猜调用 ID。,https://cloud.baidu.com/doc/qianfan-api/s/Fmtb46hok
百度千帆,Token Plan 个人版,,,null,null,,,,,,null,未上架,官方仅允许兼容编程/智能体工具内交互式使用，不可用于自动化脚本或应用后端；专属 key 不能混用普通 API。Coding Plan 已停止新购，旧权益按公告处理。,https://cloud.baidu.com/doc/qianfan/s/Dmrabu8b6 ; https://cloud.baidu.com/doc/qianfan/s/Fmrexuejc
百度千帆,Token Plan 企业版,,,null,null,,,,,,null,未上架,官方仅允许兼容编程/智能体工具内交互式使用，不可用于自动化脚本或应用后端；专属 key 不能混用普通 API。Coding Plan 已停止新购，旧权益按公告处理。,https://cloud.baidu.com/doc/qianfan/s/ymq8wwch2 ; https://cloud.baidu.com/doc/qianfan/s/Fmrexuejc
百度千帆,Coding Plan,,,null,null,,,,,,null,未上架,官方仅允许兼容编程/智能体工具内交互式使用，不可用于自动化脚本或应用后端；专属 key 不能混用普通 API。Coding Plan 已停止新购，旧权益按公告处理。,https://cloud.baidu.com/doc/qianfan/s/imlg0beiu ; https://cloud.baidu.com/doc/qianfan/s/Fmrexuejc
百度千帆,ernie-5.1,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,ernie-5.0,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,ernie-4.5-turbo-32k,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,ernie-4.5-turbo-128k,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,deepseek-v4-pro-0813,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,deepseek-v4-pro,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,deepseek-v4-flash-0731,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,deepseek-v4-flash,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,deepseek-v3.2,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,ernie-4.5-turbo-vl,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,ernie-4.5-turbo-vl-32k,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,glm-5.2,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,glm-5.2-fast,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,glm-5.1,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,glm-5,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
百度千帆,kimi-k2.6,,,"[""international-separate-account""]",null,,,,,,null,未上架,国际站独立端点和目录；不拿国内账号/价格/权限代替。需单独地区路由及凭据配置后才能开放。,https://intl.cloud.baidu.com/en/doc/qianfan/s/7m95lyy43-intl-en ; https://intl.cloud.baidu.com/en/doc/qianfan/s/qm8qxemze-intl-en
讯飞星辰 MaaS,spark-x2.5,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2624708664591360 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2624708664591360 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,spark-x2.5-4b,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2624338172569611 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2624338172569611 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,spark-x2.5-1.7b,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2624338063517705 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2624338063517705 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopglm53,智谱AI,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2624337214014468 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2624337214014468 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopdeepseekv4pro0813,深度求索,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2623634250738704 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2623634250738704 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopdeepseekv4flash0731,深度求索,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2621705736811530 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2621705736811530 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopkimik27code,月之暗面,unconfirmed,"[""cn-huabei-1""]",main/vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2618407483895810 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2618407483895810 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xopglm52,智谱AI,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2617642562957312 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2617642562957312 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopdeepseekv4flash,深度求索,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2614906572683265 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2614906572683265 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopkimik26,月之暗面,unconfirmed,"[""cn-huabei-1""]",main/vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2614608753721354 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2614608753721354 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xopdeepseekv4pro,深度求索,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2614028610448384 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2614028610448384 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopqwen36v35b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main/vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2611305318918153 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2611305318918153 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xophunyuan7bmt,腾讯,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Translation-specialized model is not a general planning model. A separate translation workflow is required.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2531531002250241 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2531531002250241 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xoppaddleocrv16 ,百度飞桨,unconfirmed,"[""cn-huabei-1""]",vision,openai-chat,text/image,text,,,"{""status"": ""documented"", ""retiredAt"": null}",False,OCR-specialized task is not a general figure reviewer; needs a dedicated prompt/parser. Official ID also has trailing whitespace.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2615621974010890 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2615621974010890 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xsparkx2flash,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2611845619399681 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2611845619399681 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
